Official Results,,,,
San Mateo,,,,
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
1004,Proposition 16 (Majority Approval Required),YES,1260,88.38%
1004,Proposition 16 (Majority Approval Required),NO,1264,88.38%
1004,Proposition 17 (Majority Approval Required),YES,1758,88.38%
1004,Proposition 17 (Majority Approval Required),NO,800,88.38%
1004,Proposition 18 (Majority Approval Required),YES,1324,88.38%
1004,Proposition 18 (Majority Approval Required),NO,1243,88.38%
1004,Proposition 19 (Majority Approval Required),YES,1324,88.38%
1004,Proposition 19 (Majority Approval Required),NO,1173,88.38%
1004,Proposition 20 (Majority Approval Required),YES,779,88.38%
1004,Proposition 20 (Majority Approval Required),NO,1690,88.38%
1004,Proposition 21 (Majority Approval Required),YES,932,88.38%
1004,Proposition 21 (Majority Approval Required),NO,1597,88.38%
1004,Proposition 22 (Majority Approval Required),YES,1332,88.38%
1004,Proposition 22 (Majority Approval Required),NO,1211,88.38%
1004,Proposition 23 (Majority Approval Required),YES,900,88.38%
1004,Proposition 23 (Majority Approval Required),NO,1613,88.38%
1004,Proposition 24 (Majority Approval Required),YES,1422,88.38%
1004,Proposition 24 (Majority Approval Required),NO,1093,88.38%
1004,Proposition 25 (Majority Approval Required),YES,1361,88.38%
1004,Proposition 25 (Majority Approval Required),NO,1103,88.38%
1004,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",YES,1796,88.38%
1004,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",NO,723,88.38%
1008,President and Vice President,JOSEPH R. BIDEN / KAMALA D. HARRIS,2388,88.61%
1008,President and Vice President,DONALD J. TRUMP / MICHAEL R. PENCE,533,88.61%
1008,President and Vice President,GLORIA LA RIVA / SUNIL FREEMAN,6,88.61%
1008,President and Vice President,HOWIE HAWKINS / ANGELA NICOLE WALKER,10,88.61%
1008,President and Vice President,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",23,88.61%
1008,President and Vice President,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",6,88.61%
1008,President and Vice President,BRIAN CARROLL / AMAR PATEL (Write-in),0,88.61%
1008,President and Vice President,MARK CHARLES / ADRIAN WALLACE (Write-in),0,88.61%
1008,President and Vice President,JOSEPH KISHORE / NORISSA SANTA CRUZ (Write-in),0,88.61%
1008,President and Vice President,BROCK PIERCE / KARLA BALLARD (Write-in),0,88.61%
1008,President and Vice President,JESSE VENTURA / CYNTHIA MCKINNEY (Write-in),0,88.61%
1008,"US Representative, 14th District",RAN S. PETEL,568,88.61%
1008,"US Representative, 14th District",JACKIE SPEIER,2310,88.61%
1008,"State Senator, 13th District",ALEXANDER GLEW,637,88.61%
1008,"State Senator, 13th District",JOSH BECKER,2163,88.61%
1008,"Member of the State Assembly, 22nd District",MARK GILHAM,603,88.61%
1008,"Member of the State Assembly, 22nd District",KEVIN MULLIN,2184,88.61%
1008,"County Board of Education Member, Trustee Area 4",CHELSEA BONINI,1240,88.61%
1008,"County Board of Education Member, Trustee Area 4",ROD HSIAO,980,88.61%
1008,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",MAURICE GOODMAN,1188,88.61%
1008,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",DAVE MANDELKERN,896,88.61%
1008,"San Mateo Union High School District Members, Governing Board",LIGIA ANDRADE ZUNIGA,1304,88.61%
1008,"San Mateo Union High School District Members, Governing Board",GREG LAND,1183,88.61%
1008,"San Mateo Union High School District Members, Governing Board",NEAL KAUFMAN,793,88.61%
1008,Proposition 14 (Majority Approval Required),YES,1644,88.61%
1008,Proposition 14 (Majority Approval Required),NO,1146,88.61%
1008,Proposition 15 (Majority Approval Required),YES,1752,88.61%
1008,Proposition 15 (Majority Approval Required),NO,1093,88.61%
1008,Proposition 16 (Majority Approval Required),YES,1474,88.61%
1008,Proposition 16 (Majority Approval Required),NO,1339,88.61%
1008,Proposition 17 (Majority Approval Required),YES,2024,88.61%
1008,Proposition 17 (Majority Approval Required),NO,819,88.61%
1008,Proposition 18 (Majority Approval Required),YES,1550,88.61%
1008,Proposition 18 (Majority Approval Required),NO,1307,88.61%
1008,Proposition 19 (Majority Approval Required),YES,1591,88.61%
1008,Proposition 19 (Majority Approval Required),NO,1186,88.61%
1008,Proposition 20 (Majority Approval Required),YES,808,88.61%
1008,Proposition 20 (Majority Approval Required),NO,1922,88.61%
1008,Proposition 21 (Majority Approval Required),YES,1371,88.61%
1008,Proposition 21 (Majority Approval Required),NO,1464,88.61%
1008,Proposition 22 (Majority Approval Required),YES,1374,88.61%
1008,Proposition 22 (Majority Approval Required),NO,1470,88.61%
1008,Proposition 23 (Majority Approval Required),YES,1142,88.61%
1008,Proposition 23 (Majority Approval Required),NO,1631,88.61%
1008,Proposition 24 (Majority Approval Required),YES,1646,88.61%
1008,Proposition 24 (Majority Approval Required),NO,1160,88.61%
1008,Proposition 25 (Majority Approval Required),YES,1651,88.61%
1008,Proposition 25 (Majority Approval Required),NO,1077,88.61%
1008,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",YES,2105,88.61%
1008,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",NO,694,88.61%
1009,President and Vice President,JOSEPH R. BIDEN / KAMALA D. HARRIS,500,88.32%
1009,President and Vice President,DONALD J. TRUMP / MICHAEL R. PENCE,132,88.32%
1009,President and Vice President,GLORIA LA RIVA / SUNIL FREEMAN,0,88.32%
1009,President and Vice President,HOWIE HAWKINS / ANGELA NICOLE WALKER,1,88.32%
1009,President and Vice President,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",12,88.32%
1009,President and Vice President,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",1,88.32%
1009,President and Vice President,BRIAN CARROLL / AMAR PATEL (Write-in),0,88.32%
1009,President and Vice President,MARK CHARLES / ADRIAN WALLACE (Write-in),0,88.32%
1009,President and Vice President,JOSEPH KISHORE / NORISSA SANTA CRUZ (Write-in),0,88.32%
1009,President and Vice President,BROCK PIERCE / KARLA BALLARD (Write-in),0,88.32%
1009,President and Vice President,JESSE VENTURA / CYNTHIA MCKINNEY (Write-in),0,88.32%
1009,"US Representative, 14th District",RAN S. PETEL,160,88.32%
1009,"US Representative, 14th District",JACKIE SPEIER,486,88.32%
1009,"State Senator, 13th District",ALEXANDER GLEW,183,88.32%
1009,"State Senator, 13th District",JOSH BECKER,440,88.32%
1009,"Member of the State Assembly, 22nd District",MARK GILHAM,177,88.32%
1009,"Member of the State Assembly, 22nd District",KEVIN MULLIN,448,88.32%
1009,"County Board of Education Member, Trustee Area 4",CHELSEA BONINI,238,88.32%
1009,"County Board of Education Member, Trustee Area 4",ROD HSIAO,233,88.32%
1009,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",MAURICE GOODMAN,215,88.32%
1009,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",DAVE MANDELKERN,204,88.32%
1009,"San Mateo Union High School District Members, Governing Board",LIGIA ANDRADE ZUNIGA,227,88.32%
1009,"San Mateo Union High School District Members, Governing Board",GREG LAND,296,88.32%
1009,"San Mateo Union High School District Members, Governing Board",NEAL KAUFMAN,201,88.32%
1009,Proposition 14 (Majority Approval Required),YES,323,88.32%
1009,Proposition 14 (Majority Approval Required),NO,297,88.32%
1009,Proposition 15 (Majority Approval Required),YES,347,88.32%
1009,Proposition 15 (Majority Approval Required),NO,285,88.32%
1009,Proposition 16 (Majority Approval Required),YES,301,88.32%
1009,Proposition 16 (Majority Approval Required),NO,329,88.32%
1009,Proposition 17 (Majority Approval Required),YES,411,88.32%
1009,Proposition 17 (Majority Approval Required),NO,221,88.32%
1009,Proposition 18 (Majority Approval Required),YES,319,88.32%
1009,Proposition 18 (Majority Approval Required),NO,319,88.32%
1009,Proposition 19 (Majority Approval Required),YES,286,88.32%
1009,Proposition 19 (Majority Approval Required),NO,330,88.32%
1009,Proposition 20 (Majority Approval Required),YES,190,88.32%
1009,Proposition 20 (Majority Approval Required),NO,408,88.32%
1009,Proposition 21 (Majority Approval Required),YES,200,88.32%
1009,Proposition 21 (Majority Approval Required),NO,429,88.32%
1009,Proposition 22 (Majority Approval Required),YES,362,88.32%
1009,Proposition 22 (Majority Approval Required),NO,269,88.32%
1009,Proposition 23 (Majority Approval Required),YES,186,88.32%
1009,Proposition 23 (Majority Approval Required),NO,432,88.32%
1009,Proposition 24 (Majority Approval Required),YES,314,88.32%
1009,Proposition 24 (Majority Approval Required),NO,297,88.32%
1009,Proposition 25 (Majority Approval Required),YES,347,88.32%
1009,Proposition 25 (Majority Approval Required),NO,270,88.32%
1009,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",YES,436,88.32%
1009,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",NO,184,88.32%
1013,President and Vice President,JOSEPH R. BIDEN / KAMALA D. HARRIS,664,92.30%
1013,President and Vice President,DONALD J. TRUMP / MICHAEL R. PENCE,180,92.30%
1013,President and Vice President,GLORIA LA RIVA / SUNIL FREEMAN,1,92.30%
1013,President and Vice President,HOWIE HAWKINS / ANGELA NICOLE WALKER,3,92.30%
1013,President and Vice President,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",7,92.30%
1013,President and Vice President,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",1,92.30%
1013,President and Vice President,BRIAN CARROLL / AMAR PATEL (Write-in),0,92.30%
1013,President and Vice President,MARK CHARLES / ADRIAN WALLACE (Write-in),0,92.30%
1013,President and Vice President,JOSEPH KISHORE / NORISSA SANTA CRUZ (Write-in),0,92.30%
1013,President and Vice President,BROCK PIERCE / KARLA BALLARD (Write-in),0,92.30%
1013,President and Vice President,JESSE VENTURA / CYNTHIA MCKINNEY (Write-in),0,92.30%
1013,"US Representative, 14th District",RAN S. PETEL,189,92.30%
1013,"US Representative, 14th District",JACKIE SPEIER,664,92.30%
1013,"State Senator, 13th District",ALEXANDER GLEW,227,92.30%
1013,"State Senator, 13th District",JOSH BECKER,606,92.30%
1013,"Member of the State Assembly, 22nd District",MARK GILHAM,218,92.30%
1013,"Member of the State Assembly, 22nd District",KEVIN MULLIN,605,92.30%
1013,"County Board of Education Member, Trustee Area 4",CHELSEA BONINI,331,92.30%
1013,"County Board of Education Member, Trustee Area 4",ROD HSIAO,326,92.30%
1013,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",MAURICE GOODMAN,314,92.30%
1013,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",DAVE MANDELKERN,298,92.30%
1013,"San Mateo Union High School District Members, Governing Board",LIGIA ANDRADE ZUNIGA,306,92.30%
1013,"San Mateo Union High School District Members, Governing Board",GREG LAND,394,92.30%
1013,"San Mateo Union High School District Members, Governing Board",NEAL KAUFMAN,266,92.30%
1013,Proposition 14 (Majority Approval Required),YES,476,92.30%
1013,Proposition 14 (Majority Approval Required),NO,358,92.30%
1013,Proposition 15 (Majority Approval Required),YES,460,92.30%
1013,Proposition 15 (Majority Approval Required),NO,384,92.30%
1013,Proposition 16 (Majority Approval Required),YES,402,92.30%
1013,Proposition 16 (Majority Approval Required),NO,427,92.30%
1013,Proposition 17 (Majority Approval Required),YES,541,92.30%
1013,Proposition 17 (Majority Approval Required),NO,296,92.30%
1013,Proposition 18 (Majority Approval Required),YES,377,92.30%
1013,Proposition 18 (Majority Approval Required),NO,470,92.30%
1013,Proposition 19 (Majority Approval Required),YES,435,92.30%
1013,Proposition 19 (Majority Approval Required),NO,379,92.30%
1013,Proposition 20 (Majority Approval Required),YES,277,92.30%
1013,Proposition 20 (Majority Approval Required),NO,542,92.30%
1013,Proposition 21 (Majority Approval Required),YES,306,92.30%
1013,Proposition 21 (Majority Approval Required),NO,531,92.30%
1013,Proposition 22 (Majority Approval Required),YES,430,92.30%
1013,Proposition 22 (Majority Approval Required),NO,416,92.30%
1013,Proposition 23 (Majority Approval Required),YES,302,92.30%
1013,Proposition 23 (Majority Approval Required),NO,527,92.30%
1013,Proposition 24 (Majority Approval Required),YES,435,92.30%
1013,Proposition 24 (Majority Approval Required),NO,383,92.30%
1013,Proposition 25 (Majority Approval Required),YES,441,92.30%
1013,Proposition 25 (Majority Approval Required),NO,383,92.30%
1013,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",YES,559,92.30%
1013,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",NO,264,92.30%
1016,President and Vice President,JOSEPH R. BIDEN / KAMALA D. HARRIS,1004,89.74%
1016,President and Vice President,DONALD J. TRUMP / MICHAEL R. PENCE,260,89.74%
1016,President and Vice President,GLORIA LA RIVA / SUNIL FREEMAN,7,89.74%
1016,President and Vice President,HOWIE HAWKINS / ANGELA NICOLE WALKER,3,89.74%
1016,President and Vice President,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",23,89.74%
1016,President and Vice President,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",3,89.74%
1016,President and Vice President,BRIAN CARROLL / AMAR PATEL (Write-in),0,89.74%
1016,President and Vice President,MARK CHARLES / ADRIAN WALLACE (Write-in),0,89.74%
1016,President and Vice President,JOSEPH KISHORE / NORISSA SANTA CRUZ (Write-in),0,89.74%
1016,President and Vice President,BROCK PIERCE / KARLA BALLARD (Write-in),0,89.74%
1016,President and Vice President,JESSE VENTURA / CYNTHIA MCKINNEY (Write-in),0,89.74%
1016,"US Representative, 14th District",RAN S. PETEL,314,89.74%
1016,"US Representative, 14th District",JACKIE SPEIER,976,89.74%
1016,"State Senator, 13th District",ALEXANDER GLEW,372,89.74%
1016,"State Senator, 13th District",JOSH BECKER,868,89.74%
1016,"Member of the State Assembly, 22nd District",MARK GILHAM,352,89.74%
1016,"Member of the State Assembly, 22nd District",KEVIN MULLIN,895,89.74%
1016,"County Board of Education Member, Trustee Area 4",CHELSEA BONINI,438,89.74%
1016,"County Board of Education Member, Trustee Area 4",ROD HSIAO,526,89.74%
1016,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",MAURICE GOODMAN,448,89.74%
1016,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",DAVE MANDELKERN,474,89.74%
1016,"San Mateo Union High School District Members, Governing Board",LIGIA ANDRADE ZUNIGA,473,89.74%
1016,"San Mateo Union High School District Members, Governing Board",GREG LAND,647,89.74%
1016,"San Mateo Union High School District Members, Governing Board",NEAL KAUFMAN,436,89.74%
1016,Proposition 14 (Majority Approval Required),YES,621,89.74%
1016,Proposition 14 (Majority Approval Required),NO,621,89.74%
1016,Proposition 15 (Majority Approval Required),YES,623,89.74%
1016,Proposition 15 (Majority Approval Required),NO,651,89.74%
1016,Proposition 16 (Majority Approval Required),YES,583,89.74%
1016,Proposition 16 (Majority Approval Required),NO,672,89.74%
1016,Proposition 17 (Majority Approval Required),YES,826,89.74%
1016,Proposition 17 (Majority Approval Required),NO,438,89.74%
1016,Proposition 18 (Majority Approval Required),YES,585,89.74%
1016,Proposition 18 (Majority Approval Required),NO,683,89.74%
1016,Proposition 19 (Majority Approval Required),YES,614,89.74%
1016,Proposition 19 (Majority Approval Required),NO,623,89.74%
1016,Proposition 20 (Majority Approval Required),YES,372,89.74%
1016,Proposition 20 (Majority Approval Required),NO,852,89.74%
1016,Proposition 21 (Majority Approval Required),YES,336,89.74%
1016,Proposition 21 (Majority Approval Required),NO,924,89.74%
1016,Proposition 22 (Majority Approval Required),YES,680,89.74%
1016,Proposition 22 (Majority Approval Required),NO,588,89.74%
1016,Proposition 23 (Majority Approval Required),YES,374,89.74%
1016,Proposition 23 (Majority Approval Required),NO,863,89.74%
1016,Proposition 24 (Majority Approval Required),YES,628,89.74%
1016,Proposition 24 (Majority Approval Required),NO,622,89.74%
1016,Proposition 25 (Majority Approval Required),YES,654,89.74%
1016,Proposition 25 (Majority Approval Required),NO,582,89.74%
1016,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",YES,853,89.74%
1016,"Peninsula Corridor Joint Powers Board ('Caltrain'), Measure RR (2/3 Approval Required)",NO,385,89.74%
1020,President and Vice President,JOSEPH R. BIDEN / KAMALA D. HARRIS,1927,86.18%
1020,President and Vice President,DONALD J. TRUMP / MICHAEL R. PENCE,629,86.18%
1020,President and Vice President,GLORIA LA RIVA / SUNIL FREEMAN,4,86.18%
1020,President and Vice President,HOWIE HAWKINS / ANGELA NICOLE WALKER,12,86.18%
1020,President and Vice President,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",19,86.18%
1020,President and Vice President,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA / KANYE OMARI WEST",10,86.18%
1020,President and Vice President,BRIAN CARROLL / AMAR PATEL (Write-in),1,86.18%
1020,President and Vice President,MARK CHARLES / ADRIAN WALLACE (Write-in),0,86.18%
1020,President and Vice President,JOSEPH KISHORE / NORISSA SANTA CRUZ (Write-in),0,86.18%
1020,President and Vice President,BROCK PIERCE / KARLA BALLARD (Write-in),0,86.18%
1020,President and Vice President,JESSE VENTURA / CYNTHIA MCKINNEY (Write-in),1,86.18%
1020,"US Representative, 14th District",RAN S. PETEL,660,86.18%
1020,"US Representative, 14th District",JACKIE SPEIER,1871,86.18%
1020,"State Senator, 13th District",ALEXANDER GLEW,772,86.18%
1020,"State Senator, 13th District",JOSH BECKER,1678,86.18%
1020,"Member of the State Assembly, 22nd District",MARK GILHAM,729,86.18%
1020,"Member of the State Assembly, 22nd District",KEVIN MULLIN,1718,86.18%
1020,"County Board of Education Member, Trustee Area 4",CHELSEA BONINI,925,86.18%
1020,"County Board of Education Member, Trustee Area 4",ROD HSIAO,1082,86.18%
1020,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",MAURICE GOODMAN,986,86.18%
1020,"San Mateo County Community College District Member, Governing Board, Trustee Area 3",DAVE MANDELKERN,867,86.18%
