Official Results
San Mateo
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"10003","United States Senator (Partial/Unexpired Term)","STEVE GARVEY","309","76.96%"
"10003","U.S. Representative, 15th District","KEVIN MULLIN","1019","76.96%"
"10003","U.S. Representative, 15th District","ANNA CHENG KRAMER","318","76.96%"
"10003","State Senator, 13th District","JOSH BECKER","982","76.96%"
"10003","State Senator, 13th District","ALEXANDER GLEW","329","76.96%"
"10003","Member of the State Assembly, 21st District","DIANE PAPAN","987","76.96%"
"10003","Member of the State Assembly, 21st District","MARK GILHAM","324","76.96%"
"10003","County Board of Education Member, Trustee Area 5","MIKE O'NEILL","617","76.96%"
"10003","County Board of Education Member, Trustee Area 5","MAURICE GOODMAN","430","76.96%"
"10003","Proposition 2 (Majority Approval Required)","YES","873","76.96%"
"10003","Proposition 2 (Majority Approval Required)","NO","445","76.96%"
"10003","Proposition 3 (Majority Approval Required)","YES","1057","76.96%"
"10003","Proposition 3 (Majority Approval Required)","NO","266","76.96%"
"10003","Proposition 4 (Majority Approval Required)","YES","920","76.96%"
"10003","Proposition 4 (Majority Approval Required)","NO","405","76.96%"
"10003","Proposition 5 (Majority Approval Required)","NO","704","76.96%"
"10003","Proposition 5 (Majority Approval Required)","YES","591","76.96%"
"10003","Proposition 6 (Majority Approval Required)","YES","718","76.96%"
"10003","Proposition 6 (Majority Approval Required)","NO","567","76.96%"
"10003","Proposition 32 (Majority Approval Required)","YES","738","76.96%"
"10003","Proposition 32 (Majority Approval Required)","NO","580","76.96%"
"10003","Proposition 33 (Majority Approval Required)","NO","815","76.96%"
"10003","Proposition 33 (Majority Approval Required)","YES","503","76.96%"
"10003","Proposition 34 (Majority Approval Required)","NO","688","76.96%"
"10003","Proposition 34 (Majority Approval Required)","YES","533","76.96%"
"10003","Proposition 35 (Majority Approval Required)","YES","920","76.96%"
"10003","Proposition 35 (Majority Approval Required)","NO","370","76.96%"
"10003","Proposition 36 (Majority Approval Required)","YES","872","76.96%"
"10003","Proposition 36 (Majority Approval Required)","NO","437","76.96%"
"10003","Burlingame School District, Measure GG (2/3 Approval Required)","YES","973","76.96%"
"10003","Burlingame School District, Measure GG (2/3 Approval Required)","NO","337","76.96%"
"10005","President and Vice President","KAMALA D. HARRIS / TIM WALZ","1299","83.11%"
"10005","President and Vice President","DONALD J. TRUMP / JD VANCE","378","83.11%"
"10005","President and Vice President","ROBERT F. KENNEDY JR. / NICOLE SHANAHAN","33","83.11%"
"10005","President and Vice President","JILL STEIN / RUDOLPH WARE","15","83.11%"
"10005","President and Vice President","CHASE OLIVER / MIKE TER MAAT","6","83.11%"
"10005","President and Vice President","CLAUDIA DE LA CRUZ / KARINA GARCIA","2","83.11%"
"10005","President and Vice President","PETER SONSKI / LAUREN ONAK (Write-in)","0","83.11%"
"10005","United States Senator (Full Term)","ADAM B. SCHIFF","1247","83.11%"
"10005","United States Senator (Full Term)","STEVE GARVEY","437","83.11%"
"10005","United States Senator (Partial/Unexpired Term)","ADAM B. SCHIFF","1220","83.11%"
"10005","United States Senator (Partial/Unexpired Term)","STEVE GARVEY","428","83.11%"
"10005","U.S. Representative, 15th District","KEVIN MULLIN","1230","83.11%"
"10005","U.S. Representative, 15th District","ANNA CHENG KRAMER","435","83.11%"
"10005","State Senator, 13th District","JOSH BECKER","1185","83.11%"
"10005","State Senator, 13th District","ALEXANDER GLEW","448","83.11%"
"10005","Member of the State Assembly, 21st District","DIANE PAPAN","1207","83.11%"
"10005","Member of the State Assembly, 21st District","MARK GILHAM","430","83.11%"
"10005","County Board of Education Member, Trustee Area 5","MIKE O'NEILL","813","83.11%"
"10005","County Board of Education Member, Trustee Area 5","MAURICE GOODMAN","506","83.11%"
"10005","Proposition 2 (Majority Approval Required)","YES","1042","83.11%"
"10005","Proposition 2 (Majority Approval Required)","NO","598","83.11%"
"10005","Proposition 3 (Majority Approval Required)","YES","1283","83.11%"
"10005","Proposition 3 (Majority Approval Required)","NO","367","83.11%"
"10005","Proposition 4 (Majority Approval Required)","YES","1138","83.11%"
"10005","Proposition 4 (Majority Approval Required)","NO","517","83.11%"
"10005","Proposition 5 (Majority Approval Required)","NO","889","83.11%"
"10005","Proposition 5 (Majority Approval Required)","YES","721","83.11%"
"10005","Proposition 6 (Majority Approval Required)","YES","883","83.11%"
"10005","Proposition 6 (Majority Approval Required)","NO","720","83.11%"
"10005","Proposition 32 (Majority Approval Required)","YES","909","83.11%"
"10005","Proposition 32 (Majority Approval Required)","NO","736","83.11%"
"10005","Proposition 33 (Majority Approval Required)","NO","1098","83.11%"
"10005","Proposition 33 (Majority Approval Required)","YES","524","83.11%"
"10005","Proposition 34 (Majority Approval Required)","NO","873","83.11%"
"10005","Proposition 34 (Majority Approval Required)","YES","669","83.11%"
"10005","Proposition 35 (Majority Approval Required)","YES","1107","83.11%"
"10005","Proposition 35 (Majority Approval Required)","NO","491","83.11%"
"10005","Proposition 36 (Majority Approval Required)","YES","1098","83.11%"
"10005","Proposition 36 (Majority Approval Required)","NO","537","83.11%"
"10005","Burlingame School District, Measure GG (2/3 Approval Required)","YES","1225","83.11%"
"10005","Burlingame School District, Measure GG (2/3 Approval Required)","NO","414","83.11%"
"10008","President and Vice President","KAMALA D. HARRIS / TIM WALZ","1219","80.77%"
"10008","President and Vice President","DONALD J. TRUMP / JD VANCE","357","80.77%"
"10008","President and Vice President","JILL STEIN / RUDOLPH WARE","32","80.77%"
"10008","President and Vice President","ROBERT F. KENNEDY JR. / NICOLE SHANAHAN","18","80.77%"
"10008","President and Vice President","CLAUDIA DE LA CRUZ / KARINA GARCIA","9","80.77%"
"10008","President and Vice President","CHASE OLIVER / MIKE TER MAAT","8","80.77%"
"10008","President and Vice President","PETER SONSKI / LAUREN ONAK (Write-in)","0","80.77%"
"10008","United States Senator (Full Term)","ADAM B. SCHIFF","1219","80.77%"
"10008","United States Senator (Full Term)","STEVE GARVEY","381","80.77%"
"10008","United States Senator (Partial/Unexpired Term)","ADAM B. SCHIFF","1188","80.77%"
"10008","United States Senator (Partial/Unexpired Term)","STEVE GARVEY","382","80.77%"
"10008","U.S. Representative, 15th District","KEVIN MULLIN","1202","80.77%"
"10008","U.S. Representative, 15th District","ANNA CHENG KRAMER","383","80.77%"
"10008","State Senator, 13th District","JOSH BECKER","1186","80.77%"
"10008","State Senator, 13th District","ALEXANDER GLEW","378","80.77%"
"10008","Member of the State Assembly, 21st District","DIANE PAPAN","1189","80.77%"
"10008","Member of the State Assembly, 21st District","MARK GILHAM","379","80.77%"
"10008","County Board of Education Member, Trustee Area 5","MIKE O'NEILL","699","80.77%"
"10008","County Board of Education Member, Trustee Area 5","MAURICE GOODMAN","520","80.77%"
"10008","City of Burlingame Member, City Council, District 4 (Full Term)","DONNA COLSON","1061","80.77%"
"10008","City of Burlingame Member, City Council, District 4 (Full Term)","TONY PAUL","317","80.77%"
"10008","Proposition 2 (Majority Approval Required)","YES","1082","80.77%"
"10008","Proposition 2 (Majority Approval Required)","NO","466","80.77%"
"10008","Proposition 3 (Majority Approval Required)","YES","1189","80.77%"
"10008","Proposition 3 (Majority Approval Required)","NO","364","80.77%"
"10008","Proposition 4 (Majority Approval Required)","YES","1143","80.77%"
"10008","Proposition 4 (Majority Approval Required)","NO","408","80.77%"
"10008","Proposition 5 (Majority Approval Required)","YES","838","80.77%"
"10008","Proposition 5 (Majority Approval Required)","NO","684","80.77%"
"10008","Proposition 6 (Majority Approval Required)","YES","912","80.77%"
"10008","Proposition 6 (Majority Approval Required)","NO","593","80.77%"
"10008","Proposition 32 (Majority Approval Required)","YES","933","80.77%"
"10008","Proposition 32 (Majority Approval Required)","NO","599","80.77%"
"10008","Proposition 33 (Majority Approval Required)","NO","855","80.77%"
"10008","Proposition 33 (Majority Approval Required)","YES","669","80.77%"
"10008","Proposition 34 (Majority Approval Required)","NO","823","80.77%"
"10008","Proposition 34 (Majority Approval Required)","YES","619","80.77%"
"10008","Proposition 35 (Majority Approval Required)","YES","1148","80.77%"
"10008","Proposition 35 (Majority Approval Required)","NO","369","80.77%"
"10008","Proposition 36 (Majority Approval Required)","YES","996","80.77%"
"10008","Proposition 36 (Majority Approval Required)","NO","544","80.77%"
"10008","Burlingame School District, Measure GG (2/3 Approval Required)","YES","1222","80.77%"
"10008","Burlingame School District, Measure GG (2/3 Approval Required)","NO","290","80.77%"
"10009","President and Vice President","KAMALA D. HARRIS / TIM WALZ","931","81.61%"
"10009","President and Vice President","DONALD J. TRUMP / JD VANCE","287","81.61%"
"10009","President and Vice President","JILL STEIN / RUDOLPH WARE","13","81.61%"
"10009","President and Vice President","ROBERT F. KENNEDY JR. / NICOLE SHANAHAN","7","81.61%"
"10009","President and Vice President","CHASE OLIVER / MIKE TER MAAT","5","81.61%"
"10009","President and Vice President","CLAUDIA DE LA CRUZ / KARINA GARCIA","3","81.61%"
"10009","President and Vice President","PETER SONSKI / LAUREN ONAK (Write-in)","0","81.61%"
"10009","United States Senator (Full Term)","ADAM B. SCHIFF","888","81.61%"
"10009","United States Senator (Full Term)","STEVE GARVEY","329","81.61%"
"10009","United States Senator (Partial/Unexpired Term)","ADAM B. SCHIFF","877","81.61%"
"10009","United States Senator (Partial/Unexpired Term)","STEVE GARVEY","320","81.61%"
"10009","U.S. Representative, 15th District","KEVIN MULLIN","895","81.61%"
"10009","U.S. Representative, 15th District","ANNA CHENG KRAMER","302","81.61%"
"10009","State Senator, 13th District","JOSH BECKER","864","81.61%"
"10009","State Senator, 13th District","ALEXANDER GLEW","319","81.61%"
"10009","Member of the State Assembly, 21st District","DIANE PAPAN","882","81.61%"
"10009","Member of the State Assembly, 21st District","MARK GILHAM","309","81.61%"
"10009","County Board of Education Member, Trustee Area 5","MIKE O'NEILL","584","81.61%"
"10009","County Board of Education Member, Trustee Area 5","MAURICE GOODMAN","339","81.61%"
"10009","City of Burlingame Member, City Council, District 4 (Full Term)","DONNA COLSON","890","81.61%"
"10009","City of Burlingame Member, City Council, District 4 (Full Term)","TONY PAUL","219","81.61%"
"10009","Proposition 2 (Majority Approval Required)","YES","754","81.61%"
"10009","Proposition 2 (Majority Approval Required)","NO","415","81.61%"
"10009","Proposition 3 (Majority Approval Required)","YES","921","81.61%"
"10009","Proposition 3 (Majority Approval Required)","NO","265","81.61%"
"10009","Proposition 4 (Majority Approval Required)","YES","807","81.61%"
"10009","Proposition 4 (Majority Approval Required)","NO","377","81.61%"
"10009","Proposition 5 (Majority Approval Required)","NO","599","81.61%"
"10009","Proposition 5 (Majority Approval Required)","YES","570","81.61%"
"10009","Proposition 6 (Majority Approval Required)","YES","616","81.61%"
"10009","Proposition 6 (Majority Approval Required)","NO","515","81.61%"
"10009","Proposition 32 (Majority Approval Required)","YES","607","81.61%"
"10009","Proposition 32 (Majority Approval Required)","NO","565","81.61%"
"10009","Proposition 33 (Majority Approval Required)","NO","754","81.61%"
"10009","Proposition 33 (Majority Approval Required)","YES","406","81.61%"
"10009","Proposition 34 (Majority Approval Required)","NO","628","81.61%"
"10009","Proposition 34 (Majority Approval Required)","YES","470","81.61%"
"10009","Proposition 35 (Majority Approval Required)","YES","818","81.61%"
"10009","Proposition 35 (Majority Approval Required)","NO","339","81.61%"
"10009","Proposition 36 (Majority Approval Required)","YES","807","81.61%"
"10009","Proposition 36 (Majority Approval Required)","NO","365","81.61%"
"10009","Burlingame School District, Measure GG (2/3 Approval Required)","YES","860","81.61%"
"10009","Burlingame School District, Measure GG (2/3 Approval Required)","NO","300","81.61%"
"10012","President and Vice President","KAMALA D. HARRIS / TIM WALZ","1056","76.85%"
"10012","President and Vice President","DONALD J. TRUMP / JD VANCE","358","76.85%"
"10012","President and Vice President","JILL STEIN / RUDOLPH WARE","33","76.85%"
"10012","President and Vice President","ROBERT F. KENNEDY JR. / NICOLE SHANAHAN","17","76.85%"
"10012","President and Vice President","CHASE OLIVER / MIKE TER MAAT","13","76.85%"
"10012","President and Vice President","CLAUDIA DE LA CRUZ / KARINA GARCIA","5","76.85%"
"10012","President and Vice President","PETER SONSKI / LAUREN ONAK (Write-in)","0","76.85%"
"10012","United States Senator (Full Term)","ADAM B. SCHIFF","1056","76.85%"
"10012","United States Senator (Full Term)","STEVE GARVEY","385","76.85%"
"10012","United States Senator (Partial/Unexpired Term)","ADAM B. SCHIFF","1039","76.85%"
"10012","United States Senator (Partial/Unexpired Term)","STEVE GARVEY","377","76.85%"
"10012","U.S. Representative, 15th District","KEVIN MULLIN","1062","76.85%"
"10012","U.S. Representative, 15th District","ANNA CHENG KRAMER","362","76.85%"
"10012","State Senator, 13th District","JOSH BECKER","1012","76.85%"
"10012","State Senator, 13th District","ALEXANDER GLEW","387","76.85%"
"10012","Member of the State Assembly, 21st District","DIANE PAPAN","1039","76.85%"
"10012","Member of the State Assembly, 21st District","MARK GILHAM","365","76.85%"
"10012","County Board of Education Member, Trustee Area 5","MIKE O'NEILL","689","76.85%"
"10012","County Board of Education Member, Trustee Area 5","MAURICE GOODMAN","420","76.85%"
"10012","City of Burlingame Member, City Council, District 2 (Full Term)","DESIREE THAYER","672","76.85%"
"10012","City of Burlingame Member, City Council, District 2 (Full Term)","RACHEL NI","258","76.85%"
"10012","City of Burlingame Member, City Council, District 2 (Full Term)","NIRMALA BANDRAPALLI","210","76.85%"
"10012","City of Burlingame Member, City Council, District 2 (Full Term)","HADIA KHOURY","190","76.85%"
"10012","Proposition 2 (Majority Approval Required)","YES","930","76.85%"
"10012","Proposition 2 (Majority Approval Required)","NO","483","76.85%"
"10012","Proposition 3 (Majority Approval Required)","YES","1111","76.85%"
"10012","Proposition 3 (Majority Approval Required)","NO","321","76.85%"
"10012","Proposition 4 (Majority Approval Required)","YES","1021","76.85%"
"10012","Proposition 4 (Majority Approval Required)","NO","406","76.85%"
"10012","Proposition 5 (Majority Approval Required)","NO","720","76.85%"
"10012","Proposition 5 (Majority Approval Required)","YES","670","76.85%"
"10012","Proposition 6 (Majority Approval Required)","YES","780","76.85%"
"10012","Proposition 6 (Majority Approval Required)","NO","595","76.85%"
"10012","Proposition 32 (Majority Approval Required)","YES","789","76.85%"
"10012","Proposition 32 (Majority Approval Required)","NO","623","76.85%"
"10012","Proposition 33 (Majority Approval Required)","NO","882","76.85%"
"10012","Proposition 33 (Majority Approval Required)","YES","523","76.85%"
"10012","Proposition 34 (Majority Approval Required)","NO","753","76.85%"
"10012","Proposition 34 (Majority Approval Required)","YES","573","76.85%"
"10012","Proposition 35 (Majority Approval Required)","YES","1039","76.85%"
"10012","Proposition 35 (Majority Approval Required)","NO","346","76.85%"
"10012","Proposition 36 (Majority Approval Required)","YES","949","76.85%"
"10012","Proposition 36 (Majority Approval Required)","NO","455","76.85%"
"10012","Burlingame School District, Measure GG (2/3 Approval Required)","YES","1057","76.85%"
"10012","Burlingame School District, Measure GG (2/3 Approval Required)","NO","322","76.85%"
"10015","President and Vice President","KAMALA D. HARRIS / TIM WALZ","1445","82.81%"
"10015","President and Vice President","DONALD J. TRUMP / JD VANCE","399","82.81%"
"10015","President and Vice President","JILL STEIN / RUDOLPH WARE","23","82.81%"
"10015","President and Vice President","ROBERT F. KENNEDY JR. / NICOLE SHANAHAN","15","82.81%"
"10015","President and Vice President","CHASE OLIVER / MIKE TER MAAT","8","82.81%"
"10015","President and Vice President","CLAUDIA DE LA CRUZ / KARINA GARCIA","5","82.81%"
"10015","President and Vice President","PETER SONSKI / LAUREN ONAK (Write-in)","0","82.81%"
"10015","United States Senator (Full Term)","ADAM B. SCHIFF","1379","82.81%"
"10015","United States Senator (Full Term)","STEVE GARVEY","489","82.81%"
"10015","United States Senator (Partial/Unexpired Term)","ADAM B. SCHIFF","1364","82.81%"
"10015","United States Senator (Partial/Unexpired Term)","STEVE GARVEY","486","82.81%"
"10015","U.S. Representative, 15th District","KEVIN MULLIN","1356","82.81%"
"10015","U.S. Representative, 15th District","ANNA CHENG KRAMER","496","82.81%"
"10015","State Senator, 13th District","JOSH BECKER","1302","82.81%"
"10015","State Senator, 13th District","ALEXANDER GLEW","509","82.81%"
"10015","Member of the State Assembly, 21st District","DIANE PAPAN","1330","82.81%"
"10015","Member of the State Assembly, 21st District","MARK GILHAM","482","82.81%"
"10015","County Board of Education Member, Trustee Area 5","MIKE O'NEILL","931","82.81%"
"10015","County Board of Education Member, Trustee Area 5","MAURICE GOODMAN","464","82.81%"
"10015","Proposition 2 (Majority Approval Required)","YES","1183","82.81%"
"10015","Proposition 2 (Majority Approval Required)","NO","626","82.81%"
"10015","Proposition 3 (Majority Approval Required)","YES","1469","82.81%"
"10015","Proposition 3 (Majority Approval Required)","NO","360","82.81%"
"10015","Proposition 4 (Majority Approval Required)","YES","1248","82.81%"
"10015","Proposition 4 (Majority Approval Required)","NO","569","82.81%"
"10015","Proposition 5 (Majority Approval Required)","NO","1011","82.81%"
"10015","Proposition 5 (Majority Approval Required)","YES","766","82.81%"
"10015","Proposition 6 (Majority Approval Required)","YES","906","82.81%"
"10015","Proposition 6 (Majority Approval Required)","NO","857","82.81%"
"10015","Proposition 32 (Majority Approval Required)","YES","933","82.81%"
"10015","Proposition 32 (Majority Approval Required)","NO","865","82.81%"
"10015","Proposition 33 (Majority Approval Required)","NO","1279","82.81%"
"10015","Proposition 33 (Majority Approval Required)","YES","492","82.81%"
"10015","Proposition 34 (Majority Approval Required)","NO","1050","82.81%"
"10015","Proposition 34 (Majority Approval Required)","YES","631","82.81%"
"10015","Proposition 35 (Majority Approval Required)","YES","1163","82.81%"
"10015","Proposition 35 (Majority Approval Required)","NO","591","82.81%"
"10015","Proposition 36 (Majority Approval Required)","YES","1257","82.81%"
"10015","Proposition 36 (Majority Approval Required)","NO","533","82.81%"
"10015","Burlingame School District, Measure GG (2/3 Approval Required)","YES","1345","82.81%"
"10015","Burlingame School District, Measure GG (2/3 Approval Required)","NO","462","82.81%"
"10017","President and Vice President","KAMALA D. HARRIS / TIM WALZ","1155","84.95%"
"10017","President and Vice President","DONALD J. TRUMP / JD VANCE","309","84.95%"
"10017","President and Vice President","ROBERT F. KENNEDY JR. / NICOLE SHANAHAN","17","84.95%"
"10017","President and Vice President","CHASE OLIVER / MIKE TER MAAT","10","84.95%"
"10017","President and Vice President","JILL STEIN / RUDOLPH WARE","10","84.95%"
"10017","President and Vice President","CLAUDIA DE LA CRUZ / KARINA GARCIA","3","84.95%"
"10017","President and Vice President","PETER SONSKI / LAUREN ONAK (Write-in)","0","84.95%"
"10017","United States Senator (Full Term)","ADAM B. SCHIFF","1105","84.95%"
"10017","United States Senator (Full Term)","STEVE GARVEY","380","84.95%"
"10017","United States Senator (Partial/Unexpired Term)","ADAM B. SCHIFF","1092","84.95%"
"10017","United States Senator (Partial/Unexpired Term)","STEVE GARVEY","367","84.95%"
"10017","U.S. Representative, 15th District","KEVIN MULLIN","1088","84.95%"
"10017","U.S. Representative, 15th District","ANNA CHENG KRAMER","381","84.95%"
"10017","State Senator, 13th District","JOSH BECKER","1041","84.95%"
"10017","State Senator, 13th District","ALEXANDER GLEW","390","84.95%"
"10017","Member of the State Assembly, 21st District","DIANE PAPAN","1051","84.95%"
"10017","Member of the State Assembly, 21st District","MARK GILHAM","388","84.95%"
"10017","County Board of Education Member, Trustee Area 5","MIKE O'NEILL","709","84.95%"
"10017","County Board of Education Member, Trustee Area 5","MAURICE GOODMAN","421","84.95%"
"10017","Proposition 2 (Majority Approval Required)","YES","918","84.95%"
"10017","Proposition 2 (Majority Approval Required)","NO","527","84.95%"
"10017","Proposition 3 (Majority Approval Required)","YES","1171","84.95%"
"10017","Proposition 3 (Majority Approval Required)","NO","291","84.95%"
"10017","Proposition 4 (Majority Approval Required)","YES","987","84.95%"
"10017","Proposition 4 (Majority Approval Required)","NO","474","84.95%"
"10017","Proposition 5 (Majority Approval Required)","NO","874","84.95%"
"10017","Proposition 5 (Majority Approval Required)","YES","555","84.95%"
"10017","Proposition 6 (Majority Approval Required)","NO","712","84.95%"
"10017","Proposition 6 (Majority Approval Required)","YES","686","84.95%"
"10017","Proposition 32 (Majority Approval Required)","NO","749","84.95%"
"10017","Proposition 32 (Majority Approval Required)","YES","705","84.95%"
"10017","Proposition 33 (Majority Approval Required)","NO","1162","84.95%"
"10017","Proposition 33 (Majority Approval Required)","YES","280","84.95%"
"10017","Proposition 34 (Majority Approval Required)","NO","799","84.95%"
"10017","Proposition 34 (Majority Approval Required)","YES","545","84.95%"
"10017","Proposition 35 (Majority Approval Required)","YES","936","84.95%"
"10017","Proposition 35 (Majority Approval Required)","NO","476","84.95%"
"10017","Proposition 36 (Majority Approval Required)","YES","1023","84.95%"
"10017","Proposition 36 (Majority Approval Required)","NO","411","84.95%"
"10017","Burlingame School District, Measure GG (2/3 Approval Required)","YES","1058","84.95%"
"10017","Burlingame School District, Measure GG (2/3 Approval Required)","NO","396","84.95%"
"10019","President and Vice President","KAMALA D. HARRIS / TIM WALZ","1015","78.52%"
"10019","President and Vice President","DONALD J. TRUMP / JD VANCE","330","78.52%"
"10019","President and Vice President","ROBERT F. KENNEDY JR. / NICOLE SHANAHAN","19","78.52%"
"10019","President and Vice President","JILL STEIN / RUDOLPH WARE","17","78.52%"
"10019","President and Vice President","CHASE OLIVER / MIKE TER MAAT","4","78.52%"
"10019","President and Vice President","CLAUDIA DE LA CRUZ / KARINA GARCIA","3","78.52%"
"10019","President and Vice President","PETER SONSKI / LAUREN ONAK (Write-in)","0","78.52%"
"10019","United States Senator (Full Term)","ADAM B. SCHIFF","980","78.52%"
"10019","United States Senator (Full Term)","STEVE GARVEY","377","78.52%"
"10019","United States Senator (Partial/Unexpired Term)","ADAM B. SCHIFF","943","78.52%"
"10019","United States Senator (Partial/Unexpired Term)","STEVE GARVEY","382","78.52%"
"10019","U.S. Representative, 15th District","KEVIN MULLIN","956","78.52%"
"10019","U.S. Representative, 15th District","ANNA CHENG KRAMER","373","78.52%"
"10019","State Senator, 13th District","JOSH BECKER","907","78.52%"
"10019","State Senator, 13th District","ALEXANDER GLEW","392","78.52%"
"10019","Member of the State Assembly, 21st District","DIANE PAPAN","941","78.52%"
"10019","Member of the State Assembly, 21st District","MARK GILHAM","376","78.52%"
"10019","County Board of Education Member, Trustee Area 5","MIKE O'NEILL","609","78.52%"
"10019","County Board of Education Member, Trustee Area 5","MAURICE GOODMAN","399","78.52%"
"10019","City of Burlingame Member, City Council, District 1 (Short Term)","ANDREA PAPPAJOHN","970","78.52%"
"10019","Proposition 2 (Majority Approval Required)","YES","861","78.52%"
"10019","Proposition 2 (Majority Approval Required)","NO","446","78.52%"
"10019","Proposition 3 (Majority Approval Required)","YES","994","78.52%"
"10019","Proposition 3 (Majority Approval Required)","NO","308","78.52%"
"10019","Proposition 4 (Majority Approval Required)","YES","892","78.52%"
"10019","Proposition 4 (Majority Approval Required)","NO","420","78.52%"
"10019","Proposition 5 (Majority Approval Required)","NO","700","78.52%"
"10019","Proposition 5 (Majority Approval Required)","YES","580","78.52%"
"10019","Proposition 6 (Majority Approval Required)","YES","676","78.52%"
"10019","Proposition 6 (Majority Approval Required)","NO","591","78.52%"
"10019","Proposition 32 (Majority Approval Required)","YES","703","78.52%"
"10019","Proposition 32 (Majority Approval Required)","NO","597","78.52%"
"10019","Proposition 33 (Majority Approval Required)","NO","840","78.52%"
"10019","Proposition 33 (Majority Approval Required)","YES","456","78.52%"
"10019","Proposition 34 (Majority Approval Required)","NO","676","78.52%"
"10019","Proposition 34 (Majority Approval Required)","YES","543","78.52%"
"10019","Proposition 35 (Majority Approval Required)","YES","904","78.52%"
